StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
406,7.3,1,1,1,77,4.7,Yes,Yes,57,75,NotPlaced
407,7.8,2,3,0,89,4.6,No,Yes,71,68,NotPlaced
408,8.3,2,1,0,81,4.1,Yes,Yes,76,83,NotPlaced
409,8.6,1,3,2,83,4.4,Yes,Yes,71,83,Placed
410,8.6,2,3,0,87,4.8,No,No,75,66,NotPlaced
411,8.7,2,1,0,90,4.7,Yes,Yes,74,86,Placed
412,7.5,1,3,2,90,4.2,Yes,Yes,80,72,Placed
413,7.8,0,1,1,63,4.5,No,No,61,65,NotPlaced
414,6.5,0,1,0,71,3.4,No,Yes,59,67,NotPlaced
415,7.6,1,3,1,73,4.4,No,Yes,55,62,NotPlaced
416,6.5,1,1,1,80,3.8,Yes,Yes,58,65,NotPlaced
417,8,1,3,0,75,4.3,No,No,57,66,NotPlaced
418,8,2,3,0,86,4.8,Yes,Yes,73,82,Placed
419,7.5,1,1,0,67,4.2,Yes,Yes,57,70,Placed
420,7.8,1,3,0,78,4.4,No,Yes,77,70,Placed
421,7.3,1,1,1,75,3.6,No,Yes,55,66,NotPlaced
422,7.8,1,2,0,82,4.7,Yes,Yes,77,67,NotPlaced
423,6.5,1,1,1,82,3.4,No,No,56,66,NotPlaced
424,8.1,1,3,3,90,4.8,Yes,Yes,69,82,Placed
425,7.9,0,1,0,85,4.5,Yes,No,76,81,NotPlaced
426,8.7,1,3,0,74,4.6,Yes,Yes,86,83,Placed
427,7.1,2,2,0,76,4,No,Yes,55,69,Placed
428,8.9,1,3,2,81,4.8,Yes,No,82,81,Placed
429,8.3,0,3,0,75,4.2,Yes,No,77,69,NotPlaced
430,8.3,1,2,0,90,4.5,Yes,Yes,82,80,Placed
431,7.9,2,3,2,86,4.7,Yes,Yes,69,82,Placed
432,8.1,2,3,2,90,4.5,Yes,Yes,78,81,Placed
433,7.7,2,1,1,64,3.7,No,Yes,77,70,NotPlaced
434,8.1,2,3,2,85,4.5,Yes,Yes,76,88,Placed
435,7.8,1,3,0,81,4.3,No,No,64,70,NotPlaced
436,7.2,1,1,1,67,3.8,No,No,59,63,NotPlaced
437,8.4,1,1,2,84,4.8,Yes,Yes,82,68,Placed
438,8.4,2,3,2,90,4.8,Yes,Yes,82,86,Placed
439,8.2,1,1,0,76,4.2,No,Yes,55,62,NotPlaced
440,6.5,0,1,0,67,4.3,Yes,No,81,63,Placed
441,6.5,1,1,0,73,4.1,No,Yes,55,66,NotPlaced
442,8.3,2,3,2,90,4.8,Yes,Yes,74,83,Placed
443,8.2,0,3,2,78,4.5,No,Yes,88,84,Placed
444,8.1,1,2,2,76,4.5,Yes,Yes,79,81,Placed
445,6.5,1,1,1,60,3.8,No,No,56,62,NotPlaced
446,8.2,0,3,1,83,4.7,Yes,No,81,87,NotPlaced
447,7.7,1,3,1,75,4.6,Yes,Yes,74,63,NotPlaced
448,7.7,0,3,2,89,4.4,Yes,Yes,82,85,Placed
449,6.5,1,1,0,80,4.3,Yes,Yes,75,68,NotPlaced
450,8.3,2,3,2,87,4.8,Yes,Yes,74,80,NotPlaced
451,8,1,3,0,77,4.1,No,No,82,84,Placed
452,8.6,0,2,1,90,4.6,Yes,Yes,56,87,Placed
453,7.6,0,2,0,83,4.2,No,Yes,55,70,NotPlaced
454,7,1,1,1,71,4.3,No,Yes,74,64,NotPlaced
455,7.9,2,3,2,90,4.8,Yes,Yes,78,86,Placed
456,7.7,1,3,2,84,4.6,Yes,Yes,80,83,Placed
457,7.4,1,3,0,76,4.4,Yes,Yes,58,71,NotPlaced
458,6.5,1,1,1,78,4.1,No,Yes,55,62,NotPlaced
459,7.4,1,2,0,73,4.3,No,Yes,65,68,NotPlaced
460,7.8,2,3,2,84,4.1,Yes,Yes,76,80,Placed
461,7.7,1,1,0,80,4.8,Yes,Yes,55,61,NotPlaced
462,7.9,0,1,0,60,3.4,No,No,64,59,NotPlaced
463,7.4,1,1,0,79,4.8,No,Yes,72,66,NotPlaced
464,8.2,2,2,1,76,4.6,Yes,Yes,66,65,NotPlaced
465,7.4,0,1,0,78,4.6,No,No,56,69,NotPlaced
466,6.7,1,1,1,66,3.6,No,No,55,67,NotPlaced
467,6.5,1,2,0,84,4.2,Yes,No,74,78,NotPlaced
468,7.8,0,1,1,73,4.8,Yes,Yes,77,88,Placed
469,7.2,1,2,1,68,4.4,No,No,55,64,NotPlaced
470,8.1,0,2,0,88,4,No,Yes,67,84,Placed
471,8.2,1,2,0,83,4.6,Yes,Yes,66,86,Placed
472,8.2,0,3,3,90,4.7,Yes,Yes,65,87,Placed
473,8.4,2,1,2,81,4.7,Yes,Yes,77,82,NotPlaced
474,7.8,0,3,2,77,4.2,Yes,Yes,83,76,NotPlaced
475,7.3,1,2,1,75,4.6,No,Yes,55,75,NotPlaced
476,7.5,1,1,0,67,4.6,No,No,86,62,NotPlaced
477,8,2,1,0,74,4.1,No,Yes,80,67,Placed
478,7.5,2,3,2,90,4.7,Yes,Yes,80,83,Placed
479,8.4,2,3,1,85,4.7,Yes,Yes,63,78,Placed
480,6.6,1,1,0,73,3.4,No,No,56,69,NotPlaced
481,7.6,1,1,0,66,3.7,Yes,Yes,65,60,NotPlaced
482,7.1,1,2,0,80,4.3,Yes,Yes,69,65,NotPlaced
483,7.6,1,2,2,69,3.3,No,Yes,64,63,NotPlaced
484,7.5,1,1,2,75,3.5,Yes,Yes,55,64,NotPlaced
485,6.5,1,1,0,74,3.9,No,No,70,67,NotPlaced
486,6.7,1,1,1,73,4,No,Yes,62,65,NotPlaced
487,8.3,1,3,1,86,4.8,No,Yes,80,67,NotPlaced
488,8.6,2,1,2,73,4.6,Yes,No,55,82,NotPlaced
489,6.6,1,3,0,70,4.1,Yes,No,78,63,Placed
490,8.3,1,3,0,82,4.8,Yes,Yes,71,88,NotPlaced
491,7.6,1,2,1,76,3.9,No,No,55,69,NotPlaced
492,8.3,2,3,2,79,4.4,Yes,Yes,74,80,Placed
493,8.5,1,2,1,70,4.5,Yes,Yes,74,64,Placed
494,7.7,1,2,0,82,4.3,No,Yes,77,67,NotPlaced
495,7.4,1,1,0,89,4.4,No,Yes,58,73,NotPlaced
496,8.8,1,3,2,88,4.8,Yes,Yes,79,86,Placed
497,7,1,2,0,75,4.6,Yes,Yes,78,67,NotPlaced
498,7.7,0,3,2,86,4.7,No,Yes,79,67,NotPlaced
499,7.5,0,2,0,71,3.4,No,No,55,62,NotPlaced
500,7.5,1,1,1,79,3.6,No,Yes,63,65,NotPlaced
501,7.8,1,1,0,82,4.2,No,Yes,75,71,NotPlaced
502,6.8,1,1,2,74,4.2,Yes,No,77,84,NotPlaced
503,7.3,0,1,0,80,3.5,No,Yes,55,61,NotPlaced
504,7.2,0,2,1,60,3.6,No,No,74,71,NotPlaced
505,6.7,2,0,0,69,3.9,No,Yes,76,71,NotPlaced
506,7.3,0,3,2,77,4.6,Yes,Yes,72,88,Placed
507,6.6,2,3,1,72,4.6,Yes,No,56,57,NotPlaced
508,6.9,2,1,0,67,4,Yes,No,59,61,NotPlaced
509,8.2,1,1,0,79,4.2,No,No,72,69,NotPlaced
510,6.7,1,2,1,80,4.1,No,No,63,59,NotPlaced
511,7.9,1,2,1,63,4.2,No,Yes,56,69,NotPlaced
512,8.3,2,3,2,89,4.7,Yes,Yes,80,88,Placed
513,6.8,0,2,0,88,4.5,No,Yes,67,63,NotPlaced
514,7.6,1,2,0,88,4.8,No,Yes,57,68,NotPlaced
515,7.9,2,3,2,90,4.8,Yes,Yes,80,84,NotPlaced
516,6.5,0,3,0,81,4.8,Yes,Yes,90,68,NotPlaced
517,7.3,1,1,1,69,4.2,No,No,55,65,NotPlaced
518,7.7,2,3,0,78,4.1,Yes,Yes,70,81,NotPlaced
519,7.9,1,2,2,75,4.6,Yes,Yes,71,85,NotPlaced
520,7.9,2,3,1,82,4.2,Yes,Yes,83,69,NotPlaced
521,7.5,1,1,0,71,3.7,No,Yes,55,61,NotPlaced
522,7.5,1,3,0,86,4.2,Yes,Yes,81,71,NotPlaced
523,8.2,1,1,2,83,4.4,Yes,Yes,64,80,Placed
524,8,0,3,3,90,4.3,Yes,Yes,75,87,Placed
525,7.5,1,3,1,89,4.2,No,Yes,72,71,NotPlaced
526,7.8,1,1,0,69,4.7,No,No,57,64,NotPlaced
527,8.1,0,2,0,80,4.5,No,Yes,69,83,NotPlaced
528,8.2,1,1,0,70,4.2,No,No,55,62,NotPlaced
529,8.1,1,3,0,88,4.3,No,No,72,85,NotPlaced
530,8.1,1,3,2,90,4.5,Yes,Yes,77,81,Placed
531,6.7,1,2,1,68,4.6,No,Yes,72,68,NotPlaced
532,7.7,2,1,0,75,4.4,Yes,No,81,82,NotPlaced
533,7.6,0,1,1,73,4.4,No,Yes,70,67,NotPlaced
534,8.6,2,3,2,87,4.8,Yes,Yes,77,82,Placed
535,7.5,1,2,0,77,4.3,No,No,55,74,NotPlaced
536,8.4,2,2,2,73,4.8,Yes,No,78,82,Placed
537,8.1,2,3,2,84,4.6,Yes,Yes,78,84,Placed
538,6.5,1,2,0,78,4.6,No,Yes,62,57,NotPlaced
539,8.9,2,3,2,90,4.8,Yes,Yes,79,87,Placed
540,7.5,2,2,0,73,4.4,Yes,Yes,86,74,Placed
541,8.7,2,3,2,90,4.8,Yes,Yes,75,88,Placed
542,7.4,2,3,2,84,4.8,Yes,Yes,82,80,NotPlaced
543,7.8,1,1,1,66,3.4,No,No,55,69,Placed
544,8.3,1,3,1,84,4.6,Yes,Yes,75,82,NotPlaced
545,8.3,1,2,2,85,4.6,Yes,Yes,72,88,Placed
546,7.6,2,3,2,90,4.5,Yes,Yes,75,82,Placed
547,6.5,1,1,1,74,4,No,No,56,73,NotPlaced
548,7.4,1,3,1,75,4.5,Yes,Yes,83,67,Placed
549,7.9,1,3,0,90,4.6,Yes,Yes,81,79,Placed
550,8.4,1,1,0,73,4.2,No,Yes,55,69,NotPlaced
551,7.7,2,2,1,74,4.1,No,Yes,55,63,NotPlaced
552,8.2,1,3,1,88,4.8,Yes,Yes,71,82,NotPlaced
553,7.6,0,2,0,81,4,No,No,60,60,NotPlaced
554,6.8,1,1,0,67,4.1,No,No,57,61,NotPlaced
555,8.2,0,3,0,76,4.7,Yes,Yes,77,66,NotPlaced
556,8.3,2,3,2,88,4.7,Yes,Yes,70,85,Placed
557,7.1,0,2,0,67,3.2,No,No,57,57,NotPlaced
558,6.5,1,2,1,60,3.5,No,No,60,65,NotPlaced
559,8.6,1,3,2,90,4.8,Yes,Yes,90,88,Placed
560,7.6,2,2,0,72,4.3,No,Yes,77,67,Placed
561,7.9,2,1,1,78,4.1,Yes,Yes,58,76,NotPlaced
562,7.7,1,3,0,82,4.2,Yes,Yes,90,88,Placed
563,7.4,1,3,2,88,4.8,Yes,Yes,82,85,Placed
564,6.5,1,3,1,68,4,Yes,Yes,86,71,NotPlaced
565,8.2,1,2,1,90,4.7,Yes,Yes,76,80,Placed
566,7.6,1,2,2,70,4.8,No,Yes,73,84,Placed
567,7.3,0,2,1,78,4.8,No,Yes,83,72,NotPlaced
568,8.1,2,3,2,90,4.4,Yes,Yes,70,88,NotPlaced
569,7.5,1,1,1,71,4.3,No,No,57,68,NotPlaced
570,7.4,1,3,0,81,4.7,Yes,Yes,76,84,Placed
571,7.8,0,3,2,90,4.7,Yes,Yes,81,82,Placed
572,8.2,2,3,2,90,4.8,Yes,Yes,88,82,Placed
573,8.4,0,3,2,79,4.5,Yes,Yes,75,64,NotPlaced
574,8.2,2,3,2,90,4.7,Yes,Yes,85,80,Placed
575,7.6,2,1,2,87,4.8,Yes,No,88,62,NotPlaced
576,8.6,1,1,1,88,4,No,Yes,80,66,Placed
577,6.5,2,3,1,84,4.7,Yes,Yes,85,83,Placed
578,6.7,0,3,2,90,4.8,No,No,55,63,NotPlaced
579,7.5,1,1,0,70,4.5,No,No,55,67,NotPlaced
580,7.5,1,2,0,60,4,No,Yes,56,71,NotPlaced
581,7.5,1,1,1,60,4.1,No,No,55,64,NotPlaced
582,8.7,2,3,2,90,4.8,Yes,Yes,77,86,Placed
583,7.4,1,2,1,71,4.8,No,Yes,63,69,NotPlaced
584,7.8,0,1,1,77,4.1,Yes,Yes,55,70,NotPlaced
585,8.1,2,3,2,90,4.4,Yes,Yes,81,87,Placed
586,7.3,1,1,0,81,4.4,No,No,55,65,NotPlaced
587,7.8,2,3,0,90,4.8,Yes,Yes,78,83,Placed
588,8,0,0,2,76,4.8,Yes,No,62,64,Placed
589,7.5,1,3,1,90,4.8,Yes,Yes,74,85,Placed
590,7.8,1,2,0,81,3.9,No,No,63,71,NotPlaced
591,6.5,0,3,0,68,4.2,Yes,No,64,62,Placed
592,7.9,0,1,0,66,4.1,No,No,72,84,NotPlaced
593,7.7,0,3,1,80,4.3,No,No,55,71,NotPlaced
594,8,1,3,0,87,4.3,Yes,Yes,79,67,NotPlaced
595,7.8,1,1,0,85,4.5,Yes,Yes,70,65,NotPlaced
596,8.5,2,3,2,90,4.8,Yes,Yes,80,84,Placed
597,8.4,1,3,2,90,4.6,Yes,Yes,82,88,Placed
598,7.4,2,1,1,81,4,Yes,No,76,66,Placed
599,7,1,3,0,82,4.6,No,Yes,71,72,NotPlaced
600,7.6,1,2,1,85,4.6,No,No,90,79,NotPlaced
601,6.8,1,1,1,75,3.8,No,Yes,60,67,NotPlaced
602,7.5,0,2,1,63,3.5,No,Yes,75,66,NotPlaced
603,8.5,2,3,0,89,4.8,Yes,Yes,79,80,Placed
604,6.9,1,2,1,70,4.4,Yes,Yes,55,66,NotPlaced
605,8.2,0,1,0,73,4.8,Yes,Yes,55,66,Placed
606,6.5,0,3,2,85,4.7,Yes,No,65,81,Placed
607,7.7,1,2,2,76,4.1,Yes,Yes,66,78,NotPlaced
608,7.7,1,1,1,78,4.2,Yes,Yes,66,67,NotPlaced
609,6.8,1,1,0,74,3.8,No,Yes,62,67,NotPlaced
610,8.3,1,3,0,78,4.7,Yes,Yes,76,82,NotPlaced
611,7.6,2,1,1,89,3.9,No,Yes,55,67,NotPlaced
612,7.4,0,3,0,78,4.4,Yes,Yes,70,81,Placed
613,8.1,2,3,2,90,4.8,Yes,Yes,76,84,Placed
614,7.7,0,1,1,67,4.2,Yes,No,64,64,NotPlaced
615,6.5,2,3,2,84,4,Yes,No,74,83,NotPlaced
616,8,2,3,2,90,4.8,Yes,Yes,75,88,Placed
617,6.9,1,1,1,74,4.3,No,Yes,57,57,NotPlaced
618,8.5,2,2,0,79,4.8,Yes,No,55,64,NotPlaced
619,6.5,1,1,0,84,4.5,Yes,Yes,55,84,NotPlaced
620,7.7,1,1,0,73,3.9,No,Yes,59,67,Placed
621,7.4,1,2,1,90,4.8,Yes,Yes,73,67,Placed
622,6.7,1,1,1,68,4.3,No,No,55,60,NotPlaced
623,8.3,1,2,2,88,4.4,Yes,Yes,78,86,Placed
624,7.6,0,1,1,70,4,No,No,69,69,NotPlaced
625,8.4,1,1,0,72,3.9,Yes,No,60,82,NotPlaced
626,7.1,1,2,1,73,4.3,No,Yes,59,69,NotPlaced
627,7.4,1,1,2,80,4.3,Yes,Yes,55,66,NotPlaced
628,7.5,1,2,1,90,4.3,Yes,Yes,59,84,Placed
629,8.3,2,3,0,90,4.8,Yes,Yes,78,83,Placed
630,8.3,2,3,2,85,4.7,Yes,Yes,76,87,Placed
631,7.6,1,2,1,74,4.6,No,Yes,74,85,Placed
632,7.5,1,2,0,80,3.6,No,No,57,69,NotPlaced
633,8.6,2,2,2,88,4.8,Yes,No,83,77,Placed
634,6.6,1,2,1,81,3.4,Yes,Yes,81,85,Placed
635,8.6,2,3,2,87,4.4,Yes,Yes,69,86,Placed
636,7.4,1,1,1,69,3.8,No,Yes,55,64,Placed
637,7.7,1,2,0,81,4.4,Yes,Yes,55,82,Placed
638,7.5,1,1,0,79,4.5,No,No,56,74,NotPlaced
639,7.4,1,2,0,68,4.3,No,Yes,56,67,NotPlaced
640,8.5,1,1,2,83,4.3,Yes,Yes,89,86,Placed
641,6.5,1,1,1,81,4.6,No,No,56,73,NotPlaced
642,7.9,1,1,1,66,4.5,No,No,74,69,NotPlaced
643,6.6,0,1,1,72,3.4,No,No,83,65,NotPlaced
644,8.3,2,3,2,90,4.8,Yes,No,69,80,Placed
645,8.5,2,3,2,88,4.6,Yes,Yes,85,84,Placed
646,7.4,1,2,1,79,4.7,Yes,Yes,59,67,NotPlaced
647,7.9,2,3,2,90,4.6,Yes,Yes,82,87,Placed
648,8.3,1,3,0,84,4.6,Yes,Yes,72,83,NotPlaced
649,7.6,1,2,0,79,4.3,Yes,Yes,79,69,Placed
650,7.6,0,1,2,74,4.6,Yes,Yes,76,67,Placed
651,8.1,1,3,0,90,4.8,Yes,Yes,83,83,NotPlaced
652,6.5,1,1,1,71,4.2,No,No,58,71,NotPlaced
653,6.8,0,3,2,89,4.8,Yes,Yes,78,69,Placed
654,7.3,1,1,0,84,4.3,No,No,61,74,NotPlaced
655,8.2,2,3,1,90,4.8,Yes,Yes,82,77,Placed
656,7.6,0,3,2,85,3.8,Yes,No,79,83,NotPlaced
657,7.4,1,3,0,88,4.2,Yes,Yes,55,74,NotPlaced
658,6.5,0,1,0,77,4.1,No,No,55,67,NotPlaced
659,8.2,1,2,3,85,4.5,Yes,Yes,69,82,NotPlaced
660,8.4,0,3,2,87,4,Yes,No,79,80,Placed
661,7.4,1,1,1,73,3.7,No,No,55,63,NotPlaced
662,7.3,1,1,0,90,4.6,Yes,No,76,62,NotPlaced
663,8.4,1,2,1,85,4.8,Yes,Yes,55,66,Placed
664,7.8,0,3,2,90,4.8,Yes,Yes,64,88,NotPlaced
665,8.5,0,3,1,83,4,Yes,Yes,59,82,NotPlaced
666,8.1,2,3,2,90,4.8,Yes,Yes,79,83,Placed
667,8.7,2,3,2,87,4.8,Yes,Yes,55,84,Placed
668,6.9,0,1,0,79,3.6,No,No,61,67,NotPlaced
669,8.3,2,3,2,90,4.8,Yes,Yes,71,84,Placed
670,7.6,1,1,0,76,4,No,Yes,75,70,Placed
671,7.3,1,1,1,88,4.1,No,No,55,68,NotPlaced
672,7.3,1,1,0,71,4.6,Yes,Yes,75,67,NotPlaced
673,8.8,1,3,2,83,4.8,Yes,Yes,72,84,Placed
674,6.7,1,1,0,82,3.9,No,Yes,66,66,Placed
675,8.3,2,3,2,90,4.6,Yes,Yes,80,83,Placed
676,8.2,1,3,2,85,4.8,Yes,Yes,55,82,NotPlaced
677,7.6,1,3,1,68,4.6,Yes,Yes,72,83,Placed
678,7.3,1,1,0,72,3.9,Yes,No,70,59,NotPlaced
679,8,2,3,2,83,4.8,Yes,Yes,75,84,Placed
680,7.6,1,3,0,69,4.3,No,Yes,73,72,Placed
681,8.2,2,1,2,71,4.2,Yes,Yes,85,85,NotPlaced
682,8.1,2,2,0,71,4.4,Yes,Yes,78,83,Placed
683,7.1,0,2,2,76,4.2,No,No,63,64,NotPlaced
684,8.6,1,2,0,82,3.7,Yes,Yes,77,65,Placed
685,7,1,2,0,67,4.3,No,Yes,69,69,NotPlaced
686,8.7,0,1,2,82,4.5,Yes,Yes,73,86,Placed
687,8.1,1,2,1,84,4.3,Yes,Yes,77,83,NotPlaced
688,7.5,1,2,0,87,4.6,Yes,Yes,83,81,Placed
689,8.3,1,2,1,73,3.9,No,Yes,61,79,NotPlaced
690,6.5,2,3,2,74,4.2,No,No,90,67,NotPlaced
691,8.5,2,2,2,84,4.5,Yes,Yes,81,84,Placed
692,7.5,0,2,1,62,4.5,No,No,55,65,NotPlaced
693,8.2,1,3,2,83,4.7,Yes,Yes,75,68,Placed
694,8.3,1,3,0,90,4.7,Yes,Yes,86,78,Placed
695,7.2,1,2,0,81,4.3,Yes,Yes,83,63,NotPlaced
696,7.1,2,3,2,90,4.4,Yes,Yes,77,87,Placed
697,7.6,1,2,0,70,3.4,No,Yes,55,74,NotPlaced
698,7.7,1,2,1,74,4.1,No,Yes,67,64,NotPlaced
699,8.7,2,3,3,81,4.2,Yes,Yes,87,84,Placed
700,6.7,0,1,1,69,4.4,No,No,76,68,NotPlaced
701,7.9,1,3,0,79,3.7,No,Yes,67,83,NotPlaced
702,8.4,2,1,1,87,4.8,No,Yes,75,78,NotPlaced
703,6.9,0,1,0,67,3.9,Yes,No,67,65,NotPlaced
704,7.7,1,2,0,78,3.6,No,Yes,64,81,NotPlaced
705,8.4,2,3,2,90,4.7,Yes,Yes,76,84,Placed
706,7.8,0,1,0,78,4,Yes,No,64,69,NotPlaced
707,8.1,2,3,0,81,4.8,Yes,Yes,72,88,NotPlaced
708,8.5,1,1,2,82,3.4,Yes,No,76,85,NotPlaced
709,7.7,2,3,2,78,4.8,Yes,No,82,69,NotPlaced
710,8.4,1,3,1,79,4.1,No,Yes,83,87,Placed
711,8.4,2,3,2,84,4.5,Yes,Yes,78,78,Placed
712,6.5,1,2,1,70,3.8,No,No,61,70,NotPlaced
713,7.5,1,1,0,81,4.6,Yes,Yes,60,67,NotPlaced
714,7.4,1,1,1,75,4.2,No,Yes,65,65,NotPlaced
715,8.7,1,3,2,90,4.8,Yes,Yes,70,88,Placed
716,6.7,1,1,1,66,3.4,No,Yes,59,68,NotPlaced
717,8.5,2,3,2,88,4.3,No,Yes,67,88,NotPlaced
718,6.9,1,1,1,74,4.4,No,No,86,63,NotPlaced
719,8.1,2,3,2,87,4.4,Yes,Yes,86,83,Placed
720,8.3,2,2,0,90,4.6,Yes,Yes,81,81,Placed
721,8.1,1,3,2,90,4.6,Yes,Yes,79,88,Placed
722,7.6,1,2,0,86,4,Yes,Yes,62,70,NotPlaced
723,7.9,1,2,2,90,4.3,Yes,Yes,74,88,Placed
724,6.5,1,3,2,75,4.7,Yes,No,78,62,NotPlaced
725,7.8,0,3,0,76,3.7,Yes,Yes,85,79,Placed
726,6.8,1,2,0,67,4.8,No,No,55,73,NotPlaced
727,8.3,0,1,2,84,4.7,Yes,Yes,65,64,Placed
728,8.7,1,3,2,90,4.7,Yes,Yes,74,86,Placed
729,7.4,0,2,0,71,4,No,Yes,55,73,Placed
730,7.9,0,2,0,69,4.2,No,No,61,66,NotPlaced
731,8.1,2,3,2,90,4.8,Yes,Yes,80,83,Placed
732,7.9,2,3,2,90,4.8,Yes,Yes,82,84,Placed
733,6.5,1,1,1,82,3.4,No,No,55,72,NotPlaced
734,6.7,1,1,1,65,4,No,Yes,64,61,NotPlaced
735,8.2,0,1,0,71,4.8,No,No,62,68,NotPlaced
736,8.1,2,3,2,87,4.6,Yes,Yes,85,80,Placed
737,7,1,1,1,70,4.8,No,No,61,63,NotPlaced
738,7,1,1,1,65,3,No,No,55,62,NotPlaced
739,7.7,1,2,0,78,3.6,Yes,Yes,55,71,Placed
740,6.5,2,1,0,79,3.6,No,No,63,65,NotPlaced
741,8,1,2,0,81,4.2,Yes,Yes,66,72,NotPlaced
742,7.9,2,3,2,80,4.3,Yes,Yes,78,65,Placed
743,8.3,1,3,2,86,4.8,Yes,Yes,66,88,Placed
744,6.7,1,1,0,78,3.1,No,Yes,74,58,NotPlaced
745,8.4,1,1,2,81,3.9,Yes,Yes,64,84,Placed
746,8.2,2,2,1,74,4.5,No,Yes,65,84,NotPlaced
747,7.9,1,1,1,65,4.3,No,No,57,80,NotPlaced
748,8.3,1,1,2,81,4.6,Yes,No,59,85,NotPlaced
749,8.6,2,2,2,84,4,Yes,Yes,72,84,NotPlaced
750,7.5,1,1,0,72,4.1,No,Yes,55,63,NotPlaced
751,8.1,1,2,3,86,4.5,Yes,Yes,88,70,Placed
752,8.2,2,3,1,79,4.8,Yes,Yes,79,86,Placed
753,8.4,2,1,2,77,4.5,Yes,Yes,71,72,NotPlaced
754,6.9,1,2,1,73,4.5,No,No,60,65,NotPlaced
755,6.8,1,1,0,67,4.3,Yes,No,84,61,NotPlaced
756,7.8,1,2,3,87,4.4,Yes,Yes,75,84,NotPlaced
757,8.1,1,3,1,89,4.7,Yes,Yes,78,85,Placed
758,7.7,0,1,1,76,3.9,No,No,58,66,NotPlaced
759,7.6,0,1,0,66,3.5,No,No,55,67,NotPlaced
760,8.6,1,2,0,74,4.4,No,No,55,66,Placed
761,7.5,1,1,0,79,3.7,No,No,55,58,NotPlaced
762,8.3,0,1,1,72,3.5,No,No,60,71,NotPlaced
763,7.7,1,1,0,70,3.9,No,Yes,55,67,NotPlaced
764,7.6,1,1,0,70,3.5,No,No,63,62,NotPlaced
765,7.5,1,3,0,80,4,Yes,Yes,60,62,NotPlaced
766,8.1,2,3,2,90,4.8,Yes,Yes,86,85,Placed
767,7.8,1,3,2,81,4.2,Yes,Yes,70,65,Placed
768,8.4,1,3,1,79,4.4,Yes,Yes,78,82,Placed
769,8,2,3,2,90,4.8,Yes,Yes,87,88,Placed
770,8.1,2,3,2,90,4.8,Yes,Yes,70,81,Placed
771,7.6,2,3,2,84,4.6,Yes,Yes,72,85,Placed
772,6.8,0,3,1,82,4.2,Yes,Yes,74,72,NotPlaced
773,7.3,1,2,2,73,4.7,Yes,Yes,75,72,NotPlaced
774,6.6,0,1,1,63,3.8,No,No,61,68,NotPlaced
775,6.6,1,1,0,72,3.9,No,Yes,60,69,NotPlaced
776,8.4,1,2,0,71,4.5,Yes,Yes,68,81,Placed
777,8.1,0,3,2,90,4.2,Yes,Yes,69,88,Placed
778,8.1,2,3,2,90,4.8,Yes,Yes,84,86,Placed
779,7.5,2,2,0,79,4.5,Yes,Yes,82,82,Placed
780,7.7,1,3,0,79,4.8,No,Yes,75,69,NotPlaced
781,8.4,0,1,0,90,4.6,Yes,Yes,84,78,Placed
782,7.5,0,2,0,82,4.8,Yes,Yes,68,64,Placed
783,7.8,0,1,1,69,4.2,No,No,57,71,NotPlaced
784,8.4,2,3,1,89,4.6,Yes,Yes,74,70,NotPlaced
785,6.6,1,1,1,69,4.6,No,No,55,79,NotPlaced
786,8.3,2,3,1,86,4.7,No,No,81,84,NotPlaced
787,7.4,1,1,1,67,4.5,No,No,55,67,NotPlaced
788,8.2,1,3,2,87,4.7,Yes,Yes,73,86,Placed
789,6.5,1,1,1,78,4,No,No,65,65,NotPlaced
790,7.6,1,2,1,82,4.7,No,Yes,64,65,NotPlaced
791,8.3,1,3,3,86,4.8,Yes,Yes,81,86,Placed
792,6.5,0,1,0,72,3.6,No,No,60,59,NotPlaced
793,6.5,1,1,0,76,3.9,No,Yes,57,76,NotPlaced
794,6.5,1,2,0,77,4.6,No,Yes,64,70,NotPlaced
795,8.4,1,3,2,68,3.6,Yes,Yes,72,61,Placed
796,8.6,1,3,0,81,4.8,Yes,Yes,79,71,Placed
797,8.3,1,3,2,82,4.6,Yes,No,80,81,NotPlaced
798,8.4,1,2,2,75,4.1,Yes,Yes,55,73,NotPlaced
799,7.6,0,1,0,65,4.1,No,No,55,68,NotPlaced
800,8.3,2,3,2,90,4.8,Yes,Yes,77,85,Placed
801,7.7,0,1,2,76,4.6,No,Yes,84,63,NotPlaced
802,6.5,0,1,1,71,4.4,Yes,Yes,55,75,NotPlaced
803,7.6,1,1,0,70,4,No,Yes,55,57,NotPlaced
804,7.7,1,1,0,79,3.9,No,Yes,55,72,NotPlaced
805,8.2,1,3,2,71,4.8,Yes,Yes,73,70,NotPlaced
806,7.6,1,2,1,89,4.5,No,No,60,64,NotPlaced
807,7.3,1,3,2,83,4.7,Yes,Yes,70,84,Placed
808,8.3,2,2,1,81,4.3,Yes,Yes,73,72,NotPlaced
809,8.4,1,3,2,90,4.7,Yes,Yes,79,88,Placed
810,7.5,1,1,1,80,3.8,No,No,58,67,NotPlaced
811,7.7,1,2,0,78,4.4,Yes,Yes,80,83,NotPlaced
812,7.6,1,1,0,79,3.9,No,No,57,62,NotPlaced
